geo,name,year,pop,gdp,lifeExp,Continent,Country
afg,Afghanistan,1800,3280000.0,560.88817,28.21,Asia,Afghanistan
afg,Afghanistan,1801,3280000.0,560.88817,28.2,Asia,Afghanistan
afg,Afghanistan,1802,3280000.0,560.88817,28.19,Asia,Afghanistan
afg,Afghanistan,1803,3280000.0,560.88817,28.18,Asia,Afghanistan
afg,Afghanistan,1804,3280000.0,560.88817,28.17,Asia,Afghanistan
afg,Afghanistan,1805,3280000.0,560.88817,28.16,Asia,Afghanistan
afg,Afghanistan,1806,3280000.0,560.88817,28.15,Asia,Afghanistan
afg,Afghanistan,1807,3280000.0,560.88817,28.14,Asia,Afghanistan
afg,Afghanistan,1808,3280000.0,560.88817,28.13,Asia,Afghanistan
afg,Afghanistan,1809,3280000.0,560.88817,28.12,Asia,Afghanistan
afg,Afghanistan,1810,3280000.0,560.88817,28.11,Asia,Afghanistan
afg,Afghanistan,1811,3280000.0,560.88817,28.1,Asia,Afghanistan
afg,Afghanistan,1812,3280000.0,560.88817,28.09,Asia,Afghanistan
afg,Afghanistan,1813,3280000.0,560.88817,28.08,Asia,Afghanistan
afg,Afghanistan,1814,3280000.0,560.88817,28.07,Asia,Afghanistan
afg,Afghanistan,1815,3280000.0,560.88817,28.06,Asia,Afghanistan
afg,Afghanistan,1816,3280000.0,560.88817,28.05,Asia,Afghanistan
afg,Afghanistan,1817,3280000.0,560.88817,28.04,Asia,Afghanistan
afg,Afghanistan,1818,3280000.0,560.88817,28.03,Asia,Afghanistan
afg,Afghanistan,1819,3282935.0,560.88817,28.02,Asia,Afghanistan
afg,Afghanistan,1820,3288817.0,560.88817,28.01,Asia,Afghanistan
afg,Afghanistan,1821,3297661.0,560.88817,28.0,Asia,Afghanistan
afg,Afghanistan,1822,3309479.0,562.15903,27.99,Asia,Afghanistan
afg,Afghanistan,1823,3324285.0,563.43277,27.98,Asia,Afghanistan
afg,Afghanistan,1824,3339157.0,564.7094,27.97,Asia,Afghanistan
afg,Afghanistan,1825,3354095.0,565.98893,27.95,Asia,Afghanistan
afg,Afghanistan,1826,3369101.0,567.27135,27.94,Asia,Afghanistan
afg,Afghanistan,1827,3384173.0,568.55668,27.93,Asia,Afghanistan
afg,Afghanistan,1828,3399313.0,569.84492,27.92,Asia,Afghanistan
afg,Afghanistan,1829,3414520.0,571.13607,27.91,Asia,Afghanistan
afg,Afghanistan,1830,3429796.0,572.43016,27.9,Asia,Afghanistan
afg,Afghanistan,1831,3445140.0,573.72717,27.89,Asia,Afghanistan
afg,Afghanistan,1832,3460553.0,575.02713,27.88,Asia,Afghanistan
afg,Afghanistan,1833,3476034.0,576.33003,27.87,Asia,Afghanistan
afg,Afghanistan,1834,3491585.0,577.63588,27.86,Asia,Afghanistan
afg,Afghanistan,1835,3507205.0,578.94469,27.85,Asia,Afghanistan
afg,Afghanistan,1836,3522896.0,580.25647,27.84,Asia,Afghanistan
afg,Afghanistan,1837,3538656.0,581.57122,27.83,Asia,Afghanistan
afg,Afghanistan,1838,3554487.0,582.88895,27.82,Asia,Afghanistan
afg,Afghanistan,1839,3570389.0,584.20966,27.81,Asia,Afghanistan
afg,Afghanistan,1840,3586362.0,585.53337,27.8,Asia,Afghanistan
afg,Afghanistan,1841,3602406.0,586.86007,27.79,Asia,Afghanistan
afg,Afghanistan,1842,3618522.0,588.18979,27.78,Asia,Afghanistan
afg,Afghanistan,1843,3634711.0,589.52251,27.77,Asia,Afghanistan
afg,Afghanistan,1844,3650971.0,590.85826,27.76,Asia,Afghanistan
afg,Afghanistan,1845,3667305.0,592.19703,27.75,Asia,Afghanistan
afg,Afghanistan,1846,3683711.0,593.53883,27.74,Asia,Afghanistan
afg,Afghanistan,1847,3700191.0,594.88367,27.73,Asia,Afghanistan
afg,Afghanistan,1848,3716745.0,596.23157,27.72,Asia,Afghanistan
afg,Afghanistan,1849,3734342.0,597.58251,27.71,Asia,Afghanistan
afg,Afghanistan,1850,3752993.0,598.93652,27.7,Asia,Afghanistan
afg,Afghanistan,1851,3769994.0,600.29359,27.85,Asia,Afghanistan
afg,Afghanistan,1852,3788039.0,601.65374,28.01,Asia,Afghanistan
afg,Afghanistan,1853,3807137.0,603.01697,28.16,Asia,Afghanistan
afg,Afghanistan,1854,3826330.0,604.38329,28.31,Asia,Afghanistan
afg,Afghanistan,1855,3845617.0,605.75271,28.47,Asia,Afghanistan
afg,Afghanistan,1856,3865000.0,607.12523,28.62,Asia,Afghanistan
afg,Afghanistan,1857,3884478.0,608.50086,28.77,Asia,Afghanistan
afg,Afghanistan,1858,3904052.0,609.8796,28.93,Asia,Afghanistan
afg,Afghanistan,1859,3923723.0,611.26147,29.08,Asia,Afghanistan
afg,Afghanistan,1860,3943490.0,612.64647,29.23,Asia,Afghanistan
afg,Afghanistan,1861,3963356.0,614.03461,29.38,Asia,Afghanistan
afg,Afghanistan,1862,3983319.0,615.4259,29.54,Asia,Afghanistan
afg,Afghanistan,1863,4003381.0,616.82033,29.69,Asia,Afghanistan
afg,Afghanistan,1864,4023542.0,618.21793,29.84,Asia,Afghanistan
afg,Afghanistan,1865,4043802.0,619.61869,29.98,Asia,Afghanistan
afg,Afghanistan,1866,4064162.0,621.02263,30.13,Asia,Afghanistan
afg,Afghanistan,1867,4084622.0,622.42974,30.28,Asia,Afghanistan
afg,Afghanistan,1868,4105183.0,623.84005,30.44,Asia,Afghanistan
afg,Afghanistan,1869,4125851.0,625.25355,30.59,Asia,Afghanistan
afg,Afghanistan,1870,4146626.0,626.67025,30.74,Asia,Afghanistan
afg,Afghanistan,1871,4167509.0,628.09017,30.89,Asia,Afghanistan
afg,Afghanistan,1872,4188501.0,629.5133,31.04,Asia,Afghanistan
afg,Afghanistan,1873,4209601.0,630.93966,31.19,Asia,Afghanistan
afg,Afghanistan,1874,4230806.0,632.36924,31.34,Asia,Afghanistan
afg,Afghanistan,1875,4252115.0,633.80207,31.49,Asia,Afghanistan
afg,Afghanistan,1876,4273529.0,635.23814,31.64,Asia,Afghanistan
afg,Afghanistan,1877,4295049.0,636.67747,31.8,Asia,Afghanistan
afg,Afghanistan,1878,4316674.0,638.12006,31.95,Asia,Afghanistan
afg,Afghanistan,1879,4338407.0,639.56591,32.1,Asia,Afghanistan
afg,Afghanistan,1880,4360246.0,641.01505,32.25,Asia,Afghanistan
afg,Afghanistan,1881,4382193.0,641.01505,32.4,Asia,Afghanistan
afg,Afghanistan,1882,4404248.0,649.11451,32.55,Asia,Afghanistan
afg,Afghanistan,1883,4426411.0,657.31632,32.7,Asia,Afghanistan
afg,Afghanistan,1884,4448684.0,665.62175,32.85,Asia,Afghanistan
afg,Afghanistan,1885,4471066.0,674.03213,33.0,Asia,Afghanistan
afg,Afghanistan,1886,4493558.0,682.54878,33.14,Asia,Afghanistan
afg,Afghanistan,1887,4516162.0,691.17304,33.29,Asia,Afghanistan
afg,Afghanistan,1888,4538876.0,699.90627,33.44,Asia,Afghanistan
afg,Afghanistan,1889,4561702.0,708.74985,33.59,Asia,Afghanistan
afg,Afghanistan,1890,4584640.0,717.70517,33.74,Asia,Afghanistan
afg,Afghanistan,1891,4607691.0,726.77364,33.89,Asia,Afghanistan
afg,Afghanistan,1892,4630856.0,735.9567,34.04,Asia,Afghanistan
afg,Afghanistan,1893,4654134.0,745.25578,34.19,Asia,Afghanistan
afg,Afghanistan,1894,4677527.0,754.67237,34.34,Asia,Afghanistan
afg,Afghanistan,1895,4701035.0,764.20794,34.48,Asia,Afghanistan
afg,Afghanistan,1896,4724659.0,773.86399,34.63,Asia,Afghanistan
afg,Afghanistan,1897,4748398.0,783.64205,34.78,Asia,Afghanistan
afg,Afghanistan,1898,4772254.0,793.54366,34.93,Asia,Afghanistan
afg,Afghanistan,1899,4803896.0,803.57038,35.08,Asia,Afghanistan
afg,Afghanistan,1900,4843455.0,813.72379,35.22,Asia,Afghanistan
afg,Afghanistan,1901,4891067.0,824.0055,35.37,Asia,Afghanistan
afg,Afghanistan,1902,4946868.0,834.41711,35.52,Asia,Afghanistan
afg,Afghanistan,1903,5010996.0,844.96029,35.67,Asia,Afghanistan
afg,Afghanistan,1904,5075953.0,855.63668,35.81,Asia,Afghanistan
afg,Afghanistan,1905,5141750.0,866.44797,35.96,Asia,Afghanistan
afg,Afghanistan,1906,5208396.0,877.39586,36.1,Asia,Afghanistan
afg,Afghanistan,1907,5275903.0,888.48208,36.24,Asia,Afghanistan
afg,Afghanistan,1908,5344282.0,899.70839,36.39,Asia,Afghanistan
afg,Afghanistan,1909,5482676.0,911.07654,36.54,Asia,Afghanistan
afg,Afghanistan,1910,5697189.0,922.58833,36.68,Asia,Afghanistan
afg,Afghanistan,1911,5994398.0,934.24558,36.83,Asia,Afghanistan
afg,Afghanistan,1912,6381387.0,946.05012,36.98,Asia,Afghanistan
afg,Afghanistan,1913,6865792.0,958.00382,37.12,Asia,Afghanistan
afg,Afghanistan,1914,7386963.0,970.10855,37.27,Asia,Afghanistan
afg,Afghanistan,1915,7947691.0,982.36624,37.41,Asia,Afghanistan
afg,Afghanistan,1916,8550978.0,994.7788,37.56,Asia,Afghanistan
afg,Afghanistan,1917,9200053.0,1007.34821,37.7,Asia,Afghanistan
afg,Afghanistan,1918,9905878.0,1020.07643,9.88,Asia,Afghanistan
afg,Afghanistan,1919,10370737.0,1032.96547,38.0,Asia,Afghanistan
afg,Afghanistan,1920,10591626.0,1046.01738,38.14,Asia,Afghanistan
afg,Afghanistan,1921,10564504.0,1059.2342,38.29,Asia,Afghanistan
afg,Afghanistan,1922,10284244.0,1072.61802,38.43,Asia,Afghanistan
afg,Afghanistan,1923,9744601.0,1086.17095,38.58,Asia,Afghanistan
afg,Afghanistan,1924,9233274.0,1099.89512,38.72,Asia,Afghanistan
afg,Afghanistan,1925,8748779.0,1113.79271,38.87,Asia,Afghanistan
afg,Afghanistan,1926,8289705.0,1127.8659,39.01,Asia,Afghanistan
afg,Afghanistan,1927,7854721.0,1142.1169,39.16,Asia,Afghanistan
afg,Afghanistan,1928,7442562.0,1156.54798,39.3,Asia,Afghanistan
afg,Afghanistan,1929,7121951.0,1171.16139,39.44,Asia,Afghanistan
afg,Afghanistan,1930,6888085.0,1185.95946,39.59,Asia,Afghanistan
afg,Afghanistan,1931,6736411.0,1200.9445,39.73,Asia,Afghanistan
afg,Afghanistan,1932,6662618.0,1216.11888,39.88,Asia,Afghanistan
afg,Afghanistan,1933,6662618.0,1231.485,40.02,Asia,Afghanistan
afg,Afghanistan,1934,6662618.0,1247.04527,40.16,Asia,Afghanistan
afg,Afghanistan,1935,6662618.0,1262.80215,40.31,Asia,Afghanistan
afg,Afghanistan,1936,6662618.0,1278.75813,40.45,Asia,Afghanistan
afg,Afghanistan,1937,6662618.0,1294.91572,40.59,Asia,Afghanistan
afg,Afghanistan,1938,6662618.0,1311.27746,40.74,Asia,Afghanistan
afg,Afghanistan,1939,6683048.0,1327.84594,40.88,Asia,Afghanistan
afg,Afghanistan,1940,6724220.0,1344.62377,41.02,Asia,Afghanistan
afg,Afghanistan,1941,6786454.0,1378.85821,41.2,Asia,Afghanistan
afg,Afghanistan,1942,6870072.0,1413.96428,41.37,Asia,Afghanistan
afg,Afghanistan,1943,6975401.0,1449.96414,41.53,Asia,Afghanistan
afg,Afghanistan,1944,7082346.0,1486.88058,41.7,Asia,Afghanistan
afg,Afghanistan,1945,7190930.0,1524.73692,41.88,Asia,Afghanistan
afg,Afghanistan,1946,7301178.0,1563.55708,42.04,Asia,Afghanistan
afg,Afghanistan,1947,7413117.0,1603.36562,42.21,Asia,Afghanistan
afg,Afghanistan,1948,7526773.0,1644.1877,42.37,Asia,Afghanistan
afg,Afghanistan,1949,7647720.0,1686.04911,42.54,Asia,Afghanistan
afg,Afghanistan,1950,7776176.0,1728.97632,42.72,Asia,Afghanistan
afg,Afghanistan,1951,7879339.0,1794.46875,42.92,Asia,Afghanistan
afg,Afghanistan,1952,7987783.0,1846.70542,43.14,Asia,Afghanistan
afg,Afghanistan,1953,8096698.0,1950.30793,43.45,Asia,Afghanistan
afg,Afghanistan,1954,8207950.0,1982.97202,43.34,Asia,Afghanistan
afg,Afghanistan,1955,8326979.0,2009.69896,43.88,Asia,Afghanistan
afg,Afghanistan,1956,8454301.0,2087.41861,44.07,Asia,Afghanistan
afg,Afghanistan,1957,8588335.0,2072.50459,44.29,Asia,Afghanistan
afg,Afghanistan,1958,8723401.0,2174.12672,44.5,Asia,Afghanistan
afg,Afghanistan,1959,8869270.0,2216.92745,44.73,Asia,Afghanistan
afg,Afghanistan,1960,9035043.0,2277.64036,45.03,Asia,Afghanistan
afg,Afghanistan,1961,9214083.0,2276.91597,45.28,Asia,Afghanistan
afg,Afghanistan,1962,9404406.0,2293.42252,45.51,Asia,Afghanistan
afg,Afghanistan,1963,9604487.0,2315.33328,45.69,Asia,Afghanistan
afg,Afghanistan,1964,9814318.0,2332.01208,45.91,Asia,Afghanistan
afg,Afghanistan,1965,10036008.0,2359.7174,46.13,Asia,Afghanistan
afg,Afghanistan,1966,10266395.0,2356.25955,46.3,Asia,Afghanistan
afg,Afghanistan,1967,10505959.0,2395.48053,46.48,Asia,Afghanistan
afg,Afghanistan,1968,10756922.0,2450.51402,46.68,Asia,Afghanistan
afg,Afghanistan,1969,11017409.0,2458.46521,46.87,Asia,Afghanistan
afg,Afghanistan,1970,11290128.0,2477.91301,47.08,Asia,Afghanistan
afg,Afghanistan,1971,11567667.0,2440.25031,47.26,Asia,Afghanistan
afg,Afghanistan,1972,11853696.0,2011.68454,47.27,Asia,Afghanistan
afg,Afghanistan,1973,12157999.0,2045.25421,47.33,Asia,Afghanistan
afg,Afghanistan,1974,12469127.0,2128.51845,47.41,Asia,Afghanistan
afg,Afghanistan,1975,12773954.0,2228.08567,47.55,Asia,Afghanistan
afg,Afghanistan,1976,13059851.0,2321.43011,47.72,Asia,Afghanistan
afg,Afghanistan,1977,13340756.0,2174.25243,47.87,Asia,Afghanistan
afg,Afghanistan,1978,13611441.0,2305.19982,46.42,Asia,Afghanistan
afg,Afghanistan,1979,13655567.0,2231.85597,44.68,Asia,Afghanistan
afg,Afghanistan,1980,13169311.0,2251.28484,43.68,Asia,Afghanistan
afg,Afghanistan,1981,11937581.0,2559.45808,44.34,Asia,Afghanistan
afg,Afghanistan,1982,10991378.0,2877.34176,44.06,Asia,Afghanistan
afg,Afghanistan,1983,10917982.0,3090.44526,42.27,Asia,Afghanistan
afg,Afghanistan,1984,11190221.0,3106.35151,39.9,Asia,Afghanistan
afg,Afghanistan,1985,11426852.0,3068.05058,42.03,Asia,Afghanistan
afg,Afghanistan,1986,11420074.0,3202.21084,43.27,Asia,Afghanistan
afg,Afghanistan,1987,11387818.0,2921.86758,45.88,Asia,Afghanistan
afg,Afghanistan,1988,11523298.0,2690.10628,48.51,Asia,Afghanistan
afg,Afghanistan,1989,11874088.0,2471.80006,52.73,Asia,Afghanistan
afg,Afghanistan,1990,12045660.0,2412.90304,53.83,Asia,Afghanistan
afg,Afghanistan,1991,12238879.0,2235.39988,53.76,Asia,Afghanistan
afg,Afghanistan,1992,13278974.0,2168.64015,54.24,Asia,Afghanistan
afg,Afghanistan,1993,14943172.0,1503.96807,54.4,Asia,Afghanistan
afg,Afghanistan,1994,16250794.0,1127.76933,53.89,Asia,Afghanistan
afg,Afghanistan,1995,17065836.0,1689.0634,54.33,Asia,Afghanistan
afg,Afghanistan,1996,17763266.0,1621.28448,54.69,Asia,Afghanistan
afg,Afghanistan,1997,18452091.0,1562.46326,54.46,Asia,Afghanistan
afg,Afghanistan,1998,19159996.0,1510.20513,53.34,Asia,Afghanistan
afg,Afghanistan,1999,19887785.0,1456.3727,54.73,Asia,Afghanistan
afg,Afghanistan,2000,20130327.0,1426.50934,54.73,Asia,Afghanistan
afg,Afghanistan,2001,20284307.0,1312.2368,54.83,Asia,Afghanistan
afg,Afghanistan,2002,21378117.0,1673.64821,55.54,Asia,Afghanistan
afg,Afghanistan,2003,22733049.0,1731.14825,56.5,Asia,Afghanistan
afg,Afghanistan,2004,23560654.0,1713.2018,57.14,Asia,Afghanistan
afg,Afghanistan,2005,24404567.0,1855.22812,57.63,Asia,Afghanistan
afg,Afghanistan,2006,25424094.0,1895.55139,58.0,Asia,Afghanistan
afg,Afghanistan,2007,25909852.0,2132.60481,58.5,Asia,Afghanistan
afg,Afghanistan,2008,26482622.0,2177.91615,59.18,Asia,Afghanistan
afg,Afghanistan,2009,27466101.0,2557.34077,59.9,Asia,Afghanistan
afg,Afghanistan,2010,28284089.0,2848.58606,60.46,Asia,Afghanistan
afg,Afghanistan,2011,29347708.0,2757.05259,61.02,Asia,Afghanistan
afg,Afghanistan,2012,30560034.0,2985.31914,61.43,Asia,Afghanistan
afg,Afghanistan,2013,31622704.0,3046.57993,61.93,Asia,Afghanistan
afg,Afghanistan,2014,32792523.0,3017.94254,61.93,Asia,Afghanistan
afg,Afghanistan,2015,33831764.0,2967.69207,61.91,Asia,Afghanistan
afg,Afghanistan,2016,34700612.0,2958.7854,62.03,Asia,Afghanistan
afg,Afghanistan,2017,35688935.0,2952.99892,62.9,Asia,Afghanistan
afg,Afghanistan,2018,36743039.0,2902.39211,62.73,Asia,Afghanistan
afg,Afghanistan,2019,37856121.0,2927.24514,63.33,Asia,Afghanistan
afg,Afghanistan,2020,39068979.0,2769.68575,62.34,Asia,Afghanistan
afg,Afghanistan,2021,40000412.0,2144.16657,61.75,Asia,Afghanistan
afg,Afghanistan,2022,40578842.0,1981.71017,62.64,Asia,Afghanistan
afg,Afghanistan,2023,41454761.0,1983.81262,63.99,Asia,Afghanistan
afg,Afghanistan,2024,42647492.0,2036.541,64.81,Asia,Afghanistan
afg,Afghanistan,2025,43844111.0,2092.54588,65.11,Asia,Afghanistan
afg,Afghanistan,2026,45047069.0,2150.09089,65.37,Asia,Afghanistan
afg,Afghanistan,2027,46258906.0,2209.21839,65.62,Asia,Afghanistan
afg,Afghanistan,2028,47470575.0,2275.49494,65.87,Asia,Afghanistan
afg,Afghanistan,2029,48725717.0,2343.75979,66.11,Asia,Afghanistan
afg,Afghanistan,2030,50039402.0,2414.07258,66.34,Asia,Afghanistan
afg,Afghanistan,2031,51376001.0,2460.28097,66.56,Asia,Afghanistan
afg,Afghanistan,2032,52707848.0,2507.71922,66.78,Asia,Afghanistan
afg,Afghanistan,2033,54044254.0,2556.423,66.99,Asia,Afghanistan
afg,Afghanistan,2034,55359464.0,2606.42896,67.2,Asia,Afghanistan
afg,Afghanistan,2035,56647232.0,2657.77482,67.4,Asia,Afghanistan
afg,Afghanistan,2036,57953661.0,2710.49931,67.6,Asia,Afghanistan
afg,Afghanistan,2037,59279044.0,2764.64228,67.79,Asia,Afghanistan
afg,Afghanistan,2038,60597838.0,2820.24467,67.98,Asia,Afghanistan
afg,Afghanistan,2039,61944472.0,2877.34854,68.16,Asia,Afghanistan
afg,Afghanistan,2040,63347870.0,2935.99708,68.34,Asia,Afghanistan
afg,Afghanistan,2041,64738843.0,2996.23469,68.52,Asia,Afghanistan
afg,Afghanistan,2042,66060220.0,3058.10692,68.7,Asia,Afghanistan
afg,Afghanistan,2043,67375163.0,3121.66057,68.86,Asia,Afghanistan
afg,Afghanistan,2044,68703958.0,3186.94363,69.03,Asia,Afghanistan
afg,Afghanistan,2045,70021200.0,3254.00537,69.2,Asia,Afghanistan
afg,Afghanistan,2046,71384693.0,3322.89634,69.37,Asia,Afghanistan
afg,Afghanistan,2047,72756311.0,3393.66835,69.53,Asia,Afghanistan
afg,Afghanistan,2048,74109735.0,3466.37456,69.69,Asia,Afghanistan
afg,Afghanistan,2049,75515602.0,3541.06942,69.84,Asia,Afghanistan
afg,Afghanistan,2050,76885135.0,3617.80875,70.0,Asia,Afghanistan
afg,Afghanistan,2051,78155052.0,3696.6497,70.15,Asia,Afghanistan
afg,Afghanistan,2052,79457286.0,3777.65084,70.29,Asia,Afghanistan
afg,Afghanistan,2053,80821896.0,3860.87207,70.45,Asia,Afghanistan
afg,Afghanistan,2054,82196810.0,3946.37472,70.6,Asia,Afghanistan
afg,Afghanistan,2055,83578886.0,4034.22152,70.75,Asia,Afghanistan
afg,Afghanistan,2056,84980652.0,4124.4766,70.9,Asia,Afghanistan
afg,Afghanistan,2057,86393649.0,4217.20554,71.06,Asia,Afghanistan
afg,Afghanistan,2058,87773542.0,4312.47532,71.19,Asia,Afghanistan
afg,Afghanistan,2059,89081741.0,4410.35434,71.34,Asia,Afghanistan
afg,Afghanistan,2060,90362736.0,4510.91244,71.48,Asia,Afghanistan
afg,Afghanistan,2061,91633723.0,4614.22088,71.63,Asia,Afghanistan
afg,Afghanistan,2062,92931629.0,4720.35234,71.76,Asia,Afghanistan
afg,Afghanistan,2063,94276121.0,4829.38089,71.91,Asia,Afghanistan
afg,Afghanistan,2064,95639081.0,4941.38201,72.06,Asia,Afghanistan
afg,Afghanistan,2065,97024251.0,5056.43256,72.2,Asia,Afghanistan
afg,Afghanistan,2066,98338760.0,5174.61078,72.35,Asia,Afghanistan
afg,Afghanistan,2067,99577253.0,5295.99623,72.48,Asia,Afghanistan
afg,Afghanistan,2068,100850614.0,5420.6698,72.62,Asia,Afghanistan
afg,Afghanistan,2069,102132889.0,5548.71366,72.78,Asia,Afghanistan
afg,Afghanistan,2070,103416642.0,5680.21126,72.92,Asia,Afghanistan
afg,Afghanistan,2071,104657106.0,5815.24725,73.05,Asia,Afghanistan
afg,Afghanistan,2072,105836162.0,5953.90747,73.2,Asia,Afghanistan
afg,Afghanistan,2073,107063245.0,6096.27888,73.35,Asia,Afghanistan
afg,Afghanistan,2074,108265518.0,6242.44955,73.49,Asia,Afghanistan
afg,Afghanistan,2075,109352869.0,6392.50854,73.63,Asia,Afghanistan
afg,Afghanistan,2076,110399880.0,6546.54591,73.77,Asia,Afghanistan
afg,Afghanistan,2077,111475822.0,6704.65262,73.91,Asia,Afghanistan
afg,Afghanistan,2078,112514314.0,6866.92043,74.06,Asia,Afghanistan
afg,Afghanistan,2079,113583427.0,7033.4419,74.19,Asia,Afghanistan
afg,Afghanistan,2080,114673795.0,7204.31023,74.34,Asia,Afghanistan
afg,Afghanistan,2081,115634326.0,7379.61922,74.49,Asia,Afghanistan
afg,Afghanistan,2082,116516232.0,7559.46316,74.63,Asia,Afghanistan
afg,Afghanistan,2083,117378535.0,7743.93674,74.78,Asia,Afghanistan
afg,Afghanistan,2084,118292973.0,7933.13492,74.91,Asia,Afghanistan
afg,Afghanistan,2085,119224273.0,8127.15287,75.06,Asia,Afghanistan
afg,Afghanistan,2086,120043239.0,8326.08578,75.2,Asia,Afghanistan
afg,Afghanistan,2087,120858257.0,8530.02881,75.36,Asia,Afghanistan
afg,Afghanistan,2088,121694041.0,8739.07692,75.49,Asia,Afghanistan
afg,Afghanistan,2089,122483519.0,8953.32473,75.63,Asia,Afghanistan
afg,Afghanistan,2090,123304496.0,9172.86641,75.78,Asia,Afghanistan
afg,Afghanistan,2091,124110001.0,9397.7955,75.92,Asia,Afghanistan
afg,Afghanistan,2092,124854162.0,9628.20479,76.07,Asia,Afghanistan
afg,Afghanistan,2093,125589411.0,9864.18612,76.21,Asia,Afghanistan
afg,Afghanistan,2094,126306889.0,10105.83025,76.36,Asia,Afghanistan
afg,Afghanistan,2095,126990147.0,10353.22669,76.5,Asia,Afghanistan
afg,Afghanistan,2096,127647762.0,10606.46351,76.65,Asia,Afghanistan
afg,Afghanistan,2097,128305496.0,10865.62717,76.8,Asia,Afghanistan
afg,Afghanistan,2098,128964762.0,11130.80231,76.95,Asia,Afghanistan
afg,Afghanistan,2099,129616118.0,11402.07162,77.1,Asia,Afghanistan
afg,Afghanistan,2100,130216739.0,11679.5156,77.25,Asia,Afghanistan
ago,Angola,1800,1567028.0,435.23259,26.98,Africa,Angola
ago,Angola,1801,1567028.0,436.64111,26.98,Africa,Angola
ago,Angola,1802,1567028.0,438.75389,26.98,Africa,Angola
ago,Angola,1803,1567028.0,440.86667,26.98,Africa,Angola
ago,Angola,1804,1567028.0,442.27519,26.98,Africa,Angola
ago,Angola,1805,1567028.0,444.38797,26.98,Africa,Angola
ago,Angola,1806,1567028.0,446.50074,26.98,Africa,Angola
ago,Angola,1807,1567028.0,448.61352,26.98,Africa,Angola
ago,Angola,1808,1567028.0,450.7263,26.98,Africa,Angola
ago,Angola,1809,1567028.0,452.13482,26.98,Africa,Angola
ago,Angola,1810,1567028.0,454.2476,26.98,Africa,Angola
ago,Angola,1811,1567028.0,456.36038,26.98,Africa,Angola
ago,Angola,1812,1567028.0,458.47316,26.98,Africa,Angola
ago,Angola,1813,1567028.0,460.58594,26.98,Africa,Angola
ago,Angola,1814,1567028.0,462.69872,26.98,Africa,Angola
ago,Angola,1815,1567028.0,464.8115,26.98,Africa,Angola
ago,Angola,1816,1567028.0,466.22002,26.98,Africa,Angola
ago,Angola,1817,1567028.0,468.3328,26.98,Africa,Angola
ago,Angola,1818,1567028.0,470.44558,26.98,Africa,Angola
ago,Angola,1819,1571640.0,472.55836,26.98,Africa,Angola
ago,Angola,1820,1580933.0,474.67114,26.98,Africa,Angola
ago,Angola,1821,1594974.0,476.78392,26.98,Africa,Angola
ago,Angola,1822,1613834.0,478.8967,26.98,Africa,Angola
ago,Angola,1823,1637584.0,481.00948,26.98,Africa,Angola
ago,Angola,1824,1661683.0,483.12226,26.98,Africa,Angola
ago,Angola,1825,1686138.0,485.23504,26.98,Africa,Angola
ago,Angola,1826,1710952.0,487.34782,26.98,Africa,Angola
ago,Angola,1827,1736131.0,489.4606,26.98,Africa,Angola
ago,Angola,1828,1761680.0,491.57338,26.98,Africa,Angola
ago,Angola,1829,1787606.0,493.68615,26.98,Africa,Angola
ago,Angola,1830,1813913.0,495.79893,26.98,Africa,Angola
ago,Angola,1831,1840608.0,498.61597,26.98,Africa,Angola
ago,Angola,1832,1867695.0,500.72875,26.98,Africa,Angola
ago,Angola,1833,1895181.0,502.84153,26.98,Africa,Angola
ago,Angola,1834,1923071.0,504.95431,26.98,Africa,Angola
ago,Angola,1835,1951372.0,507.06709,26.98,Africa,Angola
ago,Angola,1836,1980089.0,509.17987,26.98,Africa,Angola
ago,Angola,1837,2009229.0,511.29265,26.98,Africa,Angola
ago,Angola,1838,2038798.0,514.10969,26.98,Africa,Angola
ago,Angola,1839,2068802.0,516.22247,26.98,Africa,Angola
ago,Angola,1840,2099247.0,518.33525,26.98,Africa,Angola
ago,Angola,1841,2130141.0,520.44803,26.98,Africa,Angola
ago,Angola,1842,2161489.0,523.26507,26.98,Africa,Angola
ago,Angola,1843,2193299.0,525.37785,26.98,Africa,Angola
ago,Angola,1844,2225576.0,527.49063,26.98,Africa,Angola
ago,Angola,1845,2258329.0,529.60341,26.98,Africa,Angola
ago,Angola,1846,2291563.0,532.42045,26.98,Africa,Angola
ago,Angola,1847,2325287.0,534.53323,26.98,Africa,Angola
ago,Angola,1848,2359507.0,536.64601,26.98,Africa,Angola
ago,Angola,1849,2390443.0,539.46304,26.98,Africa,Angola
ago,Angola,1850,2418020.0,541.57582,26.98,Africa,Angola
ago,Angola,1851,2445672.0,544.39286,27.11,Africa,Angola
ago,Angola,1852,2469872.0,546.50564,27.24,Africa,Angola
ago,Angola,1853,2490526.0,548.61842,27.37,Africa,Angola
ago,Angola,1854,2511347.0,551.43546,27.5,Africa,Angola
ago,Angola,1855,2532337.0,553.54824,27.63,Africa,Angola
ago,Angola,1856,2553497.0,556.36528,27.76,Africa,Angola
ago,Angola,1857,2574829.0,558.47806,27.89,Africa,Angola
ago,Angola,1858,2596334.0,561.2951,28.03,Africa,Angola
ago,Angola,1859,2618055.0,563.40788,28.16,Africa,Angola
ago,Angola,1860,2639996.0,566.22492,28.29,Africa,Angola
ago,Angola,1861,2662158.0,568.3377,28.42,Africa,Angola
